Price,Close,High,Low,Open,Volume
Ticker,LLY,LLY,LLY,LLY,LLY
Date,,,,,
2010-01-04,23.408597946166992,23.754955524118408,23.375923126291585,23.375923126291585,6067100
2010-01-05,22.99689292907715,23.46741840868735,22.826982335289834,23.460884440550306,7517100
2010-01-06,23.166810989379883,23.219090224488255,23.02957519267415,23.02957519267415,7661600
2010-01-07,23.049171447753906,23.238688905515207,22.970751376343035,23.19294365611477,5997100
2010-01-08,22.872724533081055,23.05570553160838,22.768163606361277,23.05570553160838,5624400
2010-01-11,23.18640899658203,23.238690710202157,22.931541875007202,22.931541875007202,4793400
2010-01-12,23.107999801635742,23.264840030500324,23.009972788897507,23.101463337890262,4700800
2010-01-13,23.428207397460938,23.52623437117932,23.049174917804166,23.10145414230567,5320900
2010-01-14,23.526235580444336,23.526235580444336,23.36285894446903,23.36285894446903,6417300
2010-01-15,23.408597946166992,23.598115391544884,23.15373086103829,23.526229292061615,6519600
2010-01-19,24.44768524169922,24.780972557644002,23.46742520395197,23.51970693590498,17795600
2010-01-20,24.375789642333984,24.650263642656814,23.957545920822266,24.441141781900953,8851200
2010-01-21,23.598115921020508,24.49341896892528,23.526229819924318,24.356183226612018,11022600
2010-01-22,23.212554931640625,23.79417541179536,23.17334363784721,23.58505349742354,7247500
2010-01-25,23.36284828186035,23.53929526733631,23.21907611008102,23.4281979092536,6499400
2010-01-26,23.630794525146484,23.68307624083416,23.375927393492603,23.50009272885671,7128400
2010-01-27,23.781108856201172,23.80071325982793,23.460891963289544,23.63080261155874,7009700
2010-01-28,23.36284828186035,23.532758808839894,23.04916558310148,23.467409181446644,9423500
2010-01-29,23.003427505493164,23.487020881757076,22.957682253493314,23.487020881757076,9281900
2010-02-01,22.872724533081055,23.32364306213588,22.774697573624767,23.107987241432834,6767300
2010-02-02,23.277904510498047,23.362861066943655,22.807381451335118,22.872731114490293,6573500
2010-02-03,23.0753116607666,23.16680215702295,22.91846902937782,23.16680215702295,5493500
2010-02-04,22.65707015991211,23.01650074514371,22.6178613636538,22.93807816676796,8914200
2010-02-05,22.559051513671875,22.75510302448201,22.160412029030812,22.637471619409887,8698500
2010-02-08,22.728961944580078,22.957690782483425,22.36299979262303,22.5394468985724,8301000
2010-02-09,23.003427505493164,23.17987454589084,22.781235213095638,22.840050893228195,10261600
2010-02-10,22.645553588867188,23.02993940246454,22.519635405855407,23.02993940246454,9425900
2010-02-11,22.645553588867188,22.817865342590903,22.41359837591859,22.645553588867188,6352000
2010-02-12,22.499753952026367,22.559399938576178,22.287679894987523,22.499753952026367,8706400
2010-02-16,22.585908889770508,22.698572121840172,22.49975301763825,22.698572121840172,7280900
2010-02-17,22.791353225708008,22.94378128333796,22.67868999846403,22.764843338784026,5708100
2010-02-18,22.80462074279785,22.923912771607036,22.70520987608241,22.791365792027566,4158200
2010-02-19,22.69194984436035,22.851004144022866,22.44011092041844,22.665439951709097,5476400
2010-02-22,22.84436798095703,22.96365991778616,22.585902960534387,22.797976953092526,5855000
2010-02-23,22.506378173828125,22.84437291048615,22.433477249132398,22.771471985790424,5547900
2010-02-24,22.55940055847168,22.738338523038035,22.50638077869398,22.60579160171604,4426200
2010-02-25,22.69194984436035,22.744967101540354,22.347328824261556,22.426855974092813,6111600
2010-02-26,22.758214950561523,22.877506902167656,22.658804148182508,22.751588743526394,4850100
2010-03-01,22.744964599609375,22.897392673403342,22.718454709874187,22.864256575295478,5714700
2010-03-02,22.89739227294922,23.036565399441585,22.75159293820006,22.758219146456852,6316400
2010-03-03,22.744964599609375,23.016684649089445,22.685318611766323,22.943783716378803,5317600
2010-03-04,22.89077377319336,22.90402872229276,22.73834565073483,22.791362919009384,5815300
2010-03-05,23.255268096923828,23.255268096923828,22.95041195593683,22.963666900517417,5995400
2010-03-08,23.14922523498535,23.26851717802787,23.069698115664185,23.26851717802787,5672000
2010-03-09,23.235383987426758,23.308282381160453,23.04319110764791,23.19561915874504,4805800
2010-03-10,23.420957565307617,23.50048472658154,23.248648294526973,23.354685352266493,5063800
2010-03-11,23.739057540893555,23.74568627594464,23.348045600895027,23.41432031079747,6661300
2010-03-12,23.811960220336914,23.858351256641743,23.513730324004516,23.851725049221855,7245200
2010-03-15,23.864980697631836,23.88486437882937,23.699297680344934,23.79870850196596,6446000
2010-03-16,23.97765350341797,24.00416340071603,23.785460540191433,23.9180074985588,6635900
2010-03-17,24.0041561126709,24.083683252296424,23.918000236671965,23.997527376297494,6155400
2010-03-18,24.09693145751953,24.110186398437026,23.871602518165112,23.91136734091759,5731200
2010-03-19,23.971012115478516,24.2427346272107,23.864975110365165,23.971012115478516,9641300
2010-03-22,24.216230392456055,24.401794562657763,23.93788160903128,23.971017706835553,6691600
2010-03-23,24.269241333007812,24.38853327658355,24.16320433073177,24.282496274307512,6515200
2010-03-24,24.030662536621094,24.32226625074603,23.977645288312434,24.309011306638343,5450700
2010-03-25,23.8450984954834,24.242739236350957,23.831843551308936,24.242739236350957,5852200
2010-03-26,23.473974227905273,23.884870028212156,23.460721808135332,23.884870028212156,8199200
2010-03-29,23.507102966308594,23.679412160134646,23.420947105334697,23.526984115717283,6954900
2010-03-30,23.792091369628906,23.81859874113371,23.51374247978147,23.53362364044087,7239900
2010-03-31,24.0041561126709,24.183094072919975,23.725807331798265,23.77219837392334,9361900
2010-04-01,23.9577693939209,24.24937064391779,23.884868449391018,24.156588542924354,6248100
2010-04-05,24.222858428955078,24.50120723338785,23.990903198696437,24.090311499611968,8196400
2010-04-06,24.196348190307617,24.24274176381612,23.898120763717404,24.11682104509172,7033500
2010-04-07,24.20297622680664,24.309013260066994,24.156585182762882,24.19634749015908,9554200
2010-04-08,24.20297622680664,24.269248424548504,24.156585182762882,24.19634749015908,6104900
2010-04-09,24.415058135986328,24.468075405585683,24.216238950773313,24.31564727931827,4587200
2010-04-12,24.236108779907227,24.40842051382233,24.21622762911776,24.40842051382233,5256400
2010-04-13,24.468061447143555,24.494571330881534,24.189715252259788,24.236106284740416,5788900
2010-04-14,24.249361038208008,24.401789076334616,24.156578973967605,24.335516895626228,7678300
2010-04-15,24.33553123474121,24.375293555346563,24.18972931752658,24.262630276133898,5629500
2010-04-16,24.216230392456055,24.415049507403918,24.18972050296375,24.202975447709903,7987600
2010-04-19,24.242734909057617,24.269242264552915,23.692666200553372,23.82521309051646,11600000
2010-04-20,24.209609985351562,24.289139681190708,24.163218926840262,24.20960998535156,7789400
2010-04-21,23.864980697631836,24.229485358160794,23.72580756986017,24.189720523887942,11347000
2010-04-22,23.44746208190918,23.752318236947733,23.33479631184223,23.71918213803003,10391800
2010-04-23,23.500473022460938,23.513727964092276,23.096206151130733,23.473963139198258,10398900
2010-04-26,23.407697677612305,23.659536584647025,23.361306632648322,23.513734712976028,6419000
2010-04-27,23.10947036743164,23.460720141327386,23.076334264115378,23.38781919715803,7002500
2010-04-28,23.03656578063965,23.20887753563388,22.910647596699423,23.20887753563388,6968300
2010-04-29,23.222129821777344,23.42757512320449,23.082956708915994,23.17573878415689,6256300
2010-04-30,23.175748825073242,23.52699612726973,23.175748825073246,23.281785889592356,6937600
2010-05-03,23.321537017822266,23.467338859618867,23.195618854166362,23.374556788701693,5234100
2010-05-04,23.20224952697754,23.447462222305866,23.1028412296292,23.215504472248448,7010800
2010-05-05,23.248645782470703,23.440836190772604,23.102843895786926,23.16911610166722,6713800
2010-05-06,22.797983169555664,23.281777255005547,22.148503546112266,23.228757478348086,12354100
2010-05-07,22.943784713745117,23.129351421835768,22.546146462920927,22.79798537010816,23682700
2010-05-10,23.29503631591797,23.72581070083775,23.14260569515096,23.507110403781795,13461100
2010-05-11,23.38118553161621,23.553497277539186,23.16248527332578,23.182366425500703,6984800
2010-05-12,23.374462127685547,23.56936194525032,23.166123241907957,23.56936194525032,6697600
2010-05-13,23.186290740966797,23.40807388299246,23.17284910535344,23.374468512094136,5617300
2010-05-14,22.796483993530273,23.119078021651283,22.668792340040458,23.078753127203893,7688500
2010-05-17,22.856971740722656,22.957782702418843,22.56798561556738,22.83009103950236,5526900
2010-05-18,22.59486961364746,23.132522172442087,22.588150078294237,23.01827212532994,6693100
2010-05-19,22.756166458129883,22.85025533460505,22.494060998312033,22.494060998312033,9399300
2010-05-20,22.406688690185547,22.823369043857085,22.245391663493418,22.480616387264053,12160500
2010-05-21,22.258834838867188,22.312601372734402,21.956404495187723,22.178187601795813,9019400
2010-05-24,22.164743423461914,22.453732100494054,22.110979459497106,22.184904589482574,4874600
2010-05-25,22.010169982910156,22.050494881393924,21.51956192147296,21.92952274967195,10079600
2010-05-26,21.67414093017578,22.164749083893426,21.57332994686909,22.164749083893426,12715000
2010-05-27,22.057212829589844,22.090815627378277,21.85559347913011,21.95640187249541,6110700
2010-05-28,22.037052154541016,22.231951975276136,21.882477230287737,22.070654953077952,8389500
2010-06-01,21.87575912475586,22.2655588373661,21.781670246189158,21.929525663210928,5852100
2010-06-02,22.31932830810547,22.326050408932463,21.92280896241243,22.016897864148017,5509500
