Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2010-01-04,39.97481155395508,40.166402369176204,39.80794289477363,39.99335199216756,9506200
2010-01-05,39.511287689208984,39.93773669340916,39.443302928676495,39.91301453364554,10673100
2010-01-06,39.832664489746094,39.888290525453975,39.44948281934131,39.492745418105386,13171500
2010-01-07,39.54836654663086,39.770858886945014,39.39385660168137,39.70905585201908,10901600
2010-01-08,39.68433380126953,39.71523767644992,39.325871953996774,39.50510169881582,7898000
2010-01-11,39.69049835205078,40.018058540098394,39.56071061991497,40.018058540098394,7975700
2010-01-12,39.900638580322266,39.999527188357916,39.566896601104496,39.634881340311914,10820700
2010-01-13,40.15404510498047,40.314736767431334,39.88828781200259,39.88828781200259,13023800
2010-01-14,40.23438262939453,40.33944824438623,40.0180696822738,40.29618565496208,7899000
2010-01-15,39.900638580322266,40.29618358192814,39.54217680672976,40.25910271154895,20995000
2010-01-19,40.388893127441406,40.63610994850888,39.622525225874035,39.641065662282074,15181800
2010-01-20,40.26529312133789,40.759722122454505,39.84502587699062,40.46306566483842,13033000
2010-01-21,39.53600311279297,40.46306272726108,39.43093513051664,40.215845887015774,14473900
2010-01-22,39.06012725830078,39.67198787665572,38.99214248319074,39.498935078838684,14017200
2010-01-25,39.072479248046875,39.369138086879026,38.96741124979087,39.35059528857804,10001700
2010-01-26,38.80671310424805,38.94268023426981,38.45443066589754,38.71400620673082,15630300
2010-01-27,39.20843505859375,39.38148776604187,38.75108703190432,38.80052897857936,14982400
2010-01-28,39.430938720703125,39.59780974941713,38.961229510631455,39.288789849791506,17096000
2010-01-29,38.849979400634766,39.7214130037857,38.82525724458713,39.523642828308276,17844400
2010-02-01,38.99211883544922,39.09718443680114,38.79434635014702,39.09718443680114,10153400
2010-02-02,39.54836654663086,39.678151976921455,38.70783206888409,39.06011455475815,13609300
2010-02-03,39.32587814331055,39.474206393928554,39.11574449023917,39.474206393928554,9255900
2010-02-04,38.714019775390625,39.31969860725027,38.70165869421367,39.23935511605283,18397000
2010-02-05,38.714019775390625,39.30733752607331,38.25048984061318,38.74492129951542,16775200
2010-02-08,38.54714584350586,38.92415053958624,38.479161080916285,38.62749168635127,10081200
2010-02-09,38.78818130493164,39.22699140557788,38.60895153396712,38.65839349772578,11356400
2010-02-10,38.769622802734375,38.97975635549854,38.448241936293066,38.80670602650473,10115800
2010-02-11,38.880882263183594,39.066293724691896,38.47915546522005,38.70165016208388,8353600
2010-02-12,38.76346969604492,38.93652014223371,38.38646491744606,38.6954849185749,12335800
2010-02-16,39.31351852416992,39.375321571285575,38.82526643599683,39.091023782337366,10212400
2010-02-17,39.54219055175781,39.77704636221096,39.31351646027277,39.32587754057399,9485500
2010-02-18,39.88210678100586,39.987172413342854,39.523644929793804,39.542185368998055,8260600
2010-02-19,39.738868713378906,40.143666913547186,39.62054114854947,39.95061015101307,14222300
2010-02-22,39.53958511352539,39.91947201828399,39.47730681921528,39.73887090396971,9839700
2010-02-23,39.4275016784668,39.76379509400173,39.37767902391352,39.58319391043341,12481400
2010-02-24,39.514671325683594,39.76377736033002,39.390117120523456,39.57694724042673,8519300
2010-02-25,39.4088134765625,39.452407107566906,38.935510178939786,39.10365805953166,10528900
2010-02-26,39.23441696166992,39.60185048538551,39.23441696166992,39.52088991218082,9357800
2010-03-01,39.47730255126953,39.520896164736634,39.340292694273636,39.40257098185075,9219400
2010-03-02,39.50844955444336,39.63300378244609,39.246887813744515,39.42749132556475,9014000
2010-03-03,39.48353958129883,39.701507692872354,39.371441016582665,39.60186478819956,9360400
2010-03-04,39.589412689208984,39.670373298936205,39.46485845324583,39.564501366881466,8067200
2010-03-05,39.882118225097656,39.90080053061643,39.57696043946791,39.645465393936306,10633600
2010-03-08,39.981754302978516,40.112539929690975,39.86965573104554,39.90702508925572,33380500
2010-03-09,40.02532958984375,40.19970876178278,39.91323106927054,40.19970876178278,8827100
2010-03-10,40.03779983520508,40.20594529168864,39.95061259831019,40.1623516732412,8436600
2010-03-11,39.99420166015625,39.99420166015625,39.60808340407844,39.95060804667549,9957800
2010-03-12,39.969295501708984,40.0191181382141,39.76378068963651,40.0191181382141,8223000
2010-03-15,40.2121696472168,40.2121696472168,39.900785336877085,39.944378950270746,7444700
2010-03-16,40.187259674072266,40.30558723638349,40.0004319324388,40.29312920279933,8882000
2010-03-17,40.26198196411133,40.3180288449693,40.156112466037634,40.30557556633851,8060700
2010-03-18,40.517333984375,40.573385643447494,40.087626771112554,40.21840764048361,11742100
