Price,Close,High,Low,Open,Volume
Ticker,AMT,AMT,AMT,AMT,AMT
Date,,,,,
2010-01-04,31.16515350341797,31.473506605112068,31.036075333614935,31.186668355397387,2750500
2010-01-05,31.681453704833984,31.731650447151935,31.12211701299548,31.193825863301903,2575800
2010-01-06,31.846393585205078,31.95395962096131,31.387450272278613,31.724487964498078,3215300
2010-01-07,31.76034927368164,31.961136332675707,31.55955947916906,31.860742803178674,2615000
2010-01-08,31.824880599975586,31.961128537416872,31.559551781854037,31.824880599975586,1934600
2010-01-11,31.538040161132812,32.19777321730478,31.30856850738201,32.17625836909709,3276000
2010-01-12,31.150798797607422,31.50934851885965,30.84244581848912,31.373100609570024,2973600
2010-01-13,31.810522079467773,31.889403431951944,31.272697660366354,31.272697660366354,2799900
2010-01-14,31.989824295043945,32.025678739934534,31.581077605149833,31.803376804782786,4387600
2010-01-15,31.5523738861084,32.26947329261086,31.408953457704477,31.90375379892215,3130300
2010-01-19,31.688621520996094,31.824872157812106,31.387441085856292,31.59540056851022,1995700
2010-01-20,31.789026260375977,31.86073512544546,31.39461929594026,31.566724401832015,3053000
2010-01-21,31.538040161132812,31.910932282357336,31.394619693659088,31.85356300116069,3301000
2010-01-22,30.24725914001465,31.975468940504506,30.16837775208694,31.43047448789493,4021100
2010-01-25,30.978694915771484,31.193824190672693,30.519751733177664,30.519751733177664,3857100
2010-01-26,30.505413055419922,30.957183765943824,30.22574469113823,30.957183765943824,3730800
2010-01-27,30.591461181640625,30.699027188966568,29.98192776817282,30.534094650446068,3584400
2010-01-28,30.3476505279541,31.05758023440145,30.02495520684167,30.6488337394982,3739600
2010-01-29,30.440885543823242,30.699041896672732,30.29029524983388,30.39785857317549,3757100
2010-02-01,30.892648696899414,30.942845444559158,30.31896689132934,30.79942499316664,2711800
2010-02-02,30.856786727905273,30.89981367727886,30.31896217056265,30.885471360820997,2360800
2010-02-03,30.6846866607666,31.100602926599993,30.59146296468499,30.799422465360365,3047700
2010-02-04,29.41541862487793,30.56994913222308,29.401076308172854,30.56994913222308,3757500
2010-02-05,28.75568962097168,29.44410723828353,28.29674636644216,29.372395645064806,7923800
2010-02-08,29.164432525634766,29.53015476708253,28.683977220243953,28.705489327793618,4943200
2010-02-09,29.723783493041992,29.852861659537712,29.279182439289126,29.601875120010124,4121300
2010-02-10,29.82415771484375,30.060799043271754,29.580343862075075,29.75961867336038,3020500
2010-02-11,30.491071701049805,30.663174052731684,29.587524780408504,29.831338724889125,2959900
2010-02-12,30.562795639038086,30.74924313679671,30.139706607070632,30.304639248614702,2758300
2010-02-16,31.09343719482422,31.129291625531035,30.777911639361744,30.777911639361744,2839400
2010-02-17,31.344423294067383,31.416134896372395,31.057585091401087,31.193833032503733,2247900
2010-02-18,31.11494255065918,31.4304680376167,30.97869464934751,31.279875084515552,2924700
2010-02-19,31.495014190673828,31.753170493141315,30.91416524563996,31.014558755373322,3065200
2010-02-22,31.394611358642578,31.609743370496293,31.086258392870565,31.609743370496293,2535100
2010-02-23,30.699045181274414,31.344433396932036,30.46240092067012,31.344433396932036,4557400
2010-02-24,30.562795639038086,30.907003247762958,29.867210626529424,30.74207060621889,6001800
2010-02-25,30.691856384277344,30.777907553654114,29.974756923263776,30.36199128873527,4325600
2010-02-26,30.591461181640625,30.80659046077531,30.24008126182412,30.699027188966568,4030100
2010-03-01,30.78508758544922,31.057586213013437,30.670351753135556,30.677521545866025,2656600
2010-03-02,30.67751693725586,31.05040902013609,30.620150397476074,30.885476456932498,3801400
2010-03-03,30.820940017700195,31.143635379966234,30.526929295528433,30.69903440057627,2697200
2010-03-04,30.806596755981445,30.942847424505548,30.498243723188033,30.921332577333565,2586900
2010-03-05,31.129287719726562,31.229681207316315,30.87113147420013,30.95718264420315,1992600
2010-03-08,30.440885543823242,31.157985308174705,30.390688779160122,31.01456480820071,4482000
2010-03-09,30.75640869140625,31.028907369896412,30.21141406994446,30.275953158652168,4712500
2010-03-10,30.914159774780273,31.014553266747058,30.648833726651265,30.734884900406012,2098100
2010-03-11,31.19383430480957,31.19383430480957,30.691864010272248,30.835284485214057,2309100
2010-03-12,31.10778045654297,31.408960966224974,31.071926024750038,31.222516279591037,3540100
2010-03-15,31.079084396362305,31.244016910416775,30.785073786870974,30.921321671824636,2748300
2010-03-16,31.738832473754883,31.867910642481775,31.050417397557016,31.057589926663148,4366600
2010-03-17,31.731658935546875,31.76034357754966,31.523699384303708,31.746001256548265,3143500
2010-03-18,31.559551239013672,31.91093123602697,31.36593676011816,31.731656341442548,3211700
2010-03-19,31.76034927368164,31.85357027363259,31.545219891113923,31.76034927368164,3288400
2010-03-22,31.731658935546875,31.882249202784465,31.416136080070295,31.530871912563416,2887300
2010-03-23,31.961139678955078,32.04002109910965,31.695813503859625,31.767522393717165,2728000
2010-03-24,31.889421463012695,32.16191735319476,31.516529326664717,31.9539605392175,3220700
2010-03-25,30.448040008544922,31.996974610300615,30.354819055685343,31.94677787090942,11561400
2010-03-26,29.867197036743164,30.69903239655035,29.65923751291195,30.526927302737498,8362100
2010-03-29,30.67034339904785,30.83527594210401,30.039295125450654,30.039295125450654,5162100
2010-03-30,30.67751693725586,30.74205600420662,30.476729944750197,30.519756901223243,6004900
2010-03-31,30.55561065673828,30.928502731395806,30.412190207174994,30.548438129725465,3150800
2010-04-01,30.62015151977539,31.043240366289226,30.3835073537765,30.770741769674117,3596900
2010-04-05,31.064769744873047,31.150820973286983,30.61299600854123,30.670365317830008,2581900
2010-04-06,30.699045181274414,30.971541151309967,30.66318800080554,30.971541151309967,3148600
2010-04-07,29.996280670166016,30.59864177010201,29.831345337924684,30.59864177010201,6299000
2010-04-08,30.13968849182129,30.168373125854057,29.773968982213926,30.154030808837675,5007100
2010-04-09,30.562795639038086,30.677531508613043,30.13253681201172,30.168391258344098,4283900
2010-04-12,30.369178771972656,30.82095246154709,30.261615431467565,30.656019817690794,3040100
2010-04-13,30.22574806213379,30.326141564557936,29.845683428719514,30.29028713305185,4219000
2010-04-14,30.19705581665039,30.318961400168906,29.831333595060666,30.19705581665039,4620100
2010-04-15,30.13968849182129,30.283108926467865,29.852850358045405,30.111006593305785,4793500
2010-04-16,30.096675872802734,30.25443594973477,29.544508764744815,30.053648905174914,8992800
2010-04-19,29.788312911987305,30.175547285842974,29.551668771680813,30.0106119989835,4472400
2010-04-20,30.24725914001465,30.347652639007123,29.881536838807573,30.003445184382493,2618200
2010-04-21,30.132522583007812,30.383506324335297,29.97475981102047,30.383506324335297,2950500
2010-04-22,30.240089416503906,30.27594658562676,29.716607026421894,29.85285770384569,2068200
2010-04-23,30.383508682250977,30.412193322205226,29.93890770503143,30.225748633538263,2741100
2010-04-26,30.01779556274414,30.46956916501965,29.960426270478745,30.390687755913945,2479000
2010-04-27,29.50147247314453,29.938903598129336,29.465618045879005,29.867194743598283,2943900
2010-04-28,29.250497817993164,29.7381258394774,29.078392684020603,29.62338999533513,4043900
2010-04-29,29.43693733215332,29.687923827489342,29.25766243642094,29.358055940348223,4155000
2010-04-30,29.26483154296875,30.010612943037195,29.26483154296875,29.537327383053327,3773100
2010-05-03,29.601869583129883,29.788317004535564,29.35088582606584,29.55884535935764,3107700
2010-05-04,29.408248901367188,29.695089791770172,28.683979619599974,29.34370983780239,5001500
2010-05-05,29.315038681030273,29.522995530494523,29.049709802734338,29.056882332157723,4261300
2010-05-06,28.70549201965332,29.522985009407982,27.321489770150254,29.221804533400473,7400100
2010-05-07,27.866487503051758,28.87759770660507,27.472083318144126,28.52621774173106,8435500
2010-05-10,29.300689697265625,29.55884598745582,28.576417579174493,28.93496737432357,7397900
2010-05-11,29.37956428527832,29.860019586451234,29.150092688372272,29.508642400477626,3524700
2010-05-12,29.917381286621094,29.981920327897292,29.451265684568938,29.530147038963904,2220400
2010-05-13,29.938905715942383,30.146865238517474,29.817000107512765,29.91022107789389,2913400
2010-05-14,29.53016471862793,29.860029911299826,29.329377685787325,29.76680618797319,3928000
2010-05-17,29.773984909057617,29.845693796981134,29.315041461102147,29.566025304353193,3585200
2010-05-18,29.494319915771484,30.261616596767404,29.379584040169828,29.95326341817812,2457300
2010-05-19,29.03536033630371,29.415422200881746,28.58358687948239,29.350883135621558,4030300
2010-05-20,28.00273323059082,28.54055782299212,27.801946258126552,28.519045714661615,7225800
2010-05-21,28.95648193359375,28.95648193359375,27.314323231653038,27.32149302385671,8338800
2010-05-24,28.33260726928711,29.07122180286653,28.311095154164764,28.81306547932562,5048700
2010-05-25,28.41865348815918,28.454507915471805,27.5366214457848,27.8378019178318,5042600
2010-05-26,28.50470733642578,29.049701795079336,28.397141308873696,28.5549040864787,5107000
2010-05-27,29.3939151763916,29.41542729002762,28.698327656634994,28.899114678619167,3104900
2010-05-28,29.064041137695312,29.58752343143012,28.92062342967175,29.214634107947944,2345400
2010-06-01,28.569238662719727,29.37238918140587,28.554896347232138,28.906276237885624,2966700
2010-06-02,29.723783493041992,29.7668077248617,28.7843818892161,28.7843818892161,4244900
2010-06-03,30.46240234375,30.54845356275389,29.80984156730609,29.824183893059892,3877000
2010-06-04,29.766809463500977,30.340491452775858,29.587534525732192,29.88154531425226,5088800
2010-06-07,30.046476364135742,30.455222944909075,29.745293089318615,29.938910322661467,5720900
2010-06-08,30.297466278076172,30.562792435749614,29.82418052374472,30.1325336538187,6440500
2010-06-09,30.096675872802734,30.792260735250082,29.981940027980198,30.397856439642513,3887000
2010-06-10,30.971529006958008,30.97870153444686,30.376337794716697,30.469561503447647,4107000
2010-06-11,31.71015167236328,31.810545199211756,30.634502052383723,30.634502052383723,5072600
2010-06-14,31.315732955932617,32.25513425884037,31.244024102191386,31.78184871180292,4747400
